,cumulative rewards
297,272.20974106528416
298,281.76741643281747
299,272.8215517914077
300,275.0387499647419
301,282.4207035843012
302,248.12342838138665
303,244.36081227844954
304,278.7122016937051
305,-110.4224280195675
306,283.6504101823009
307,281.51590548760316
308,224.33697597004127
309,284.00796671624005
310,265.91355594087577
311,274.3618137495058
312,298.4752759660719
313,254.02107341557658
314,283.3095639282489
315,261.9847492014204
316,224.544918619238
317,280.1711695491175
318,267.38776022436156
319,250.33106361066967
320,276.41005358827204
321,290.8487030945689
322,277.37216467594396
323,261.9661621229252
324,238.11012988570982
325,-50.79236940430941
326,238.73656977434726
327,275.4805349909125
328,259.44015286654064
329,277.41770418027227
330,267.93035019627933
331,239.40197112722242
332,273.5999801245375
333,250.9549313618606
334,273.2152741182383
335,264.9968203601147
336,250.9210116590973
337,41.75804875885311
338,256.4163450615658
339,261.30545192836496
340,13.233808357557322
341,283.1432513781567
342,271.11075367186083
343,275.5861546123706
344,263.86537662855585
345,285.6817978636994
346,276.0103915828192
347,241.66543210857168
348,273.6744952354338
349,277.4165155256726
350,37.660971689341636
351,266.26814331656556
352,54.617238594552504
353,264.28562990392425
354,65.55460821630828
355,13.631271889397269
356,276.5888108180212
357,222.80976236066522
358,249.56017392622238
359,276.29428476630767
360,261.9877864262129
361,270.6590251280578
362,248.69788076105252
363,279.2477367468802
364,257.31930770125507
365,299.7476468616141
366,235.58286529019097
367,28.46343317524179
368,256.66021734610524
369,282.1585889730837
370,263.00771396897323
371,261.4944089252282
372,287.0570034532851
373,240.88671524266184
374,263.130497992541
375,54.203305080431306
376,235.4344805050126
377,286.72678392745985
378,287.9503405165384
379,262.91544952655204
380,-150.01009842925816
381,25.716558822652175
382,285.392836505585
383,246.83265881435358
384,241.8671077672234
385,246.79469194286105
386,265.6937389627923
387,244.6993222539356
388,237.43687110715052
389,33.213235435976856
390,273.09384927241337
391,40.267421410550696
392,275.3329997090741
393,289.11192090116884
394,277.83633142072324
395,28.143858163579637
396,262.05304801436114
397,285.1433829310825
398,292.47060434766547
399,269.62646627045325
400,256.2611992325558
401,268.1800789179644
402,277.25274658093315
403,256.54518835677175
404,275.25384584632354
405,286.942736019653
406,70.8624822138475
407,242.64568858924724
408,3.2570742972916236
409,280.4667833517524
410,57.54383577627743
411,261.22829027948256
412,269.2913272303953
413,300.9862714033405
414,268.7387985643368
415,239.10429759297384
416,275.15214146507816
417,286.8802361476886
418,247.1928394289589
419,268.60378012165984
420,274.6761340880729
421,35.55237325419833
422,248.21056779410264
423,286.2443113154981
424,253.03913424704393
425,290.35699166129814
426,264.5749463167506
427,288.2900197745365
428,267.46207097673386
429,300.62713241835866
430,254.9602370612896
431,259.5693210895921
432,245.88038190547636
433,298.48691399646845
434,265.4899231575615
435,257.16565678822695
436,244.21382181867656
437,212.38530210909707
438,18.627781456737935
439,279.3336736219494
440,279.9625396600595
441,276.39934173095537
442,54.702747512634886
443,276.71770140453464
444,278.46447157532043
445,293.66886534494347
446,263.98172030573807
447,284.3445029461454
448,235.62549711486258
449,247.02164891455269
450,252.13129837517124
451,285.76541101215037
452,231.95465084995087
453,251.3718156028171
454,63.49719094743034
455,252.3229470481705
456,266.9790840434133
457,308.8966076129476
458,297.64087720031904
459,285.5438145495342
460,238.03871462381102
461,286.64421608490113
462,273.7894840950602
463,275.15248790503074
464,265.1631240010165
465,243.73789448744716
466,267.696951304754
467,286.9649331212771
468,229.5888579116068
469,288.0528949293985
470,247.15005391148787
471,264.8453619686304
472,38.602990681994896
473,295.90873816778355
474,271.99955796165693
475,237.2990036196564
476,261.8619894278543
477,279.42537416649077
478,284.4302908328681
479,204.74464790610966
480,22.604258237293777
481,254.6089470515043
482,46.60892199932161
483,29.383405932319135
484,234.1637606252113
485,263.472395453414
486,28.986810202321692
487,278.7240333040364
488,267.7052730619038
489,0.1480385844195382
490,298.0998044411213
491,21.51238592718576
492,276.16781567009707
493,-4.623850436072303
494,33.70177565147887
495,286.38889856623996
496,51.28152910529448
497,234.73984311460887
498,244.32254762326846
499,3.769366694137858
500,-2.7455085329619067
501,290.40515621246516
502,36.57551151630224
503,251.12226644275475
504,-43.715350782021915
505,309.5628665633452
506,11.411208014463611
507,33.218672001127516
508,245.6375658347734
509,292.6057670685766
510,274.70884312489767
511,266.2829579301266
512,51.88402929436327
513,239.5584385410479
514,60.386128846131584
515,7.072658195848334
516,26.660498914421936
517,25.142134553571495
518,48.35551265197813
519,-11.180178559704672
520,66.87841485141047
521,14.763229357307281
522,43.53078855521147
523,8.58709639518112
524,61.70681992126069
525,248.61305202866512
526,288.529051458771
527,290.28590553053505
528,255.0437425170135
529,61.892592288838216
530,302.49019224891435
531,29.876797845092312
532,5.831390514621063
533,291.53782160972105
534,260.4000462567827
535,248.37435326426845
536,34.871773686503246
537,36.23785986184515
538,18.414328589172243
539,29.990016060898057
540,48.85670551779384
541,46.98149879903383
542,27.57200404944942
543,222.6352395218504
544,298.11046383518465
545,57.230897680901904
546,263.32956382374414
547,284.7038886228538
548,246.39930069706935
549,44.36267548129857
550,19.699066575288526
551,261.35209138354367
552,6.76250368979899
553,270.4633710776968
554,25.981907285114602
555,22.745084248503687
556,276.53575955512895
557,262.5087781989166
558,247.7086430565926
559,-5.708138038225641
560,49.59519918317977
561,-8.30696882257682
562,47.01628067518587
563,67.26150886590835
564,224.00325698449342
565,237.01883081124208
566,237.49654281296293
567,280.89465137254064
568,276.07594946322683
569,283.3977145800849
570,24.66947337352056
571,2.5483435088189736
572,270.92532730563295
573,32.807437799123335
574,22.38700573952238
575,283.8885584438931
576,287.3774174789148
577,270.01108098246914
578,-40.41684715482863
579,35.03891971288991
580,286.50235020641287
581,32.30347076120731
582,253.10596385111086
583,290.431874484734
584,45.380730342107455
585,225.93220360656858
586,43.84405383014936
587,237.01992657442094
588,13.140757188332614
589,46.71138694756712
590,297.05643343137956
591,239.1457442024141
592,30.44467667422211
593,34.73998620976596
594,274.6295743133329
595,37.14648650903851
596,22.87887978111405
597,246.1497024344204
598,284.9328910196994
599,244.7934256185893
600,32.85780737577838
601,255.20477926790113
602,305.7189726769326
603,23.720515491630962
604,31.37768763194174
605,22.94551805922174
606,231.2419989503136
607,255.68709805194018
608,6.801728475416198
609,272.9155920617625
610,24.323152505535674
611,256.9102082259592
612,234.80780518743325
613,283.75238918899913
614,267.78896575977524
615,255.52258794160304
616,255.4356711857676
617,243.5458958291643
618,309.233866402598
619,276.84555213293595
620,268.2567121644621
621,239.92633305457232
622,37.88473109121631
623,56.79002994212232
624,269.0886730309676
625,280.7482896539262
626,32.77083752840187
627,-37.43925693768391
628,287.36457189011367
629,254.3469981641603
630,219.90472504035242
631,230.56662502041922
632,31.615706963046733
633,14.810473399735358
634,271.6630601012241
635,-31.230843444276942
636,249.2336503671404
637,270.25762343255593
638,242.84432534619333
639,46.73900224435994
640,250.01151767638262
641,307.6162039232418
642,151.1097383146005
643,5.9410699429152345
644,191.2236862629474
645,261.332642225879
646,206.17148503880566
647,297.9836534464862
648,220.05372442433702
649,148.70653742847117
650,256.1431082291844
651,-14.905045074283322
652,274.0651574193855
653,292.1257610645671
654,271.0615960691761
655,214.4438932409745
656,256.81929124723627
657,264.0483421163299
658,289.8614736009704
659,252.81959433638153
660,293.2694688927409
661,287.89685565225983
662,246.9010545121661
663,290.4466370461748
664,241.8624453453388
665,254.67578383517505
666,224.18101863739815
667,275.3136287124056
668,63.29767332937317
669,263.58385281405026
670,283.5550425437575
671,260.3266756199034
672,304.6261810340918
673,279.07448297858554
674,265.27554971914117
675,260.05482748805423
676,253.50103497806478
677,283.8646946370843
678,266.8037204179815
679,285.36903957424994
680,242.24740094937044
681,306.38395784869147
682,227.8861888133137
683,56.97268306308297
684,274.7485646942339
685,279.3552661911079
686,288.8764702880573
687,-154.60229091201643
688,11.754552212581359
689,216.63128479372014
690,282.600395933395
691,280.0282982647288
692,289.7394108495786
693,238.26348290840275
694,270.3452745252207
695,57.6735888829063
696,254.00279544093135
697,289.1252961840037
698,301.10420038979805
699,284.5987770661485
700,245.86105775772128
701,278.61509741292076
702,278.8011110429048
703,69.52005981200838
704,249.42586062840144
705,278.8581729557693
706,277.2131241932531
707,256.76146582264255
708,254.31295188977506
709,272.54220415348516
710,175.64481317008
711,232.29169686704466
712,40.154906288423234
713,278.3955505023333
714,282.42781717400385
715,281.44306255419787
716,25.396546410538164
717,280.2228244309975
718,-7.352097128120917
719,29.098102219066334
720,38.12911027832931
721,34.02913532435997
722,-23.94532124423118
723,39.51649671328366
724,-68.9386587755651
725,274.85579599216067
726,58.22800714021113
727,238.27505676323307
728,272.46067763498695
729,216.1416230817103
730,272.80037211897456
731,-2.541327113905325
732,-54.02642620368947
733,269.17821758990976
734,265.7914073318865
735,227.74216530311418
736,284.2398287487871
737,265.5439341634195
738,257.8924965565383
739,259.8460458881091
740,-12.313091306044171
741,275.7895463808243
742,52.286939720576186
743,34.147849070864225
744,242.7054567008211
745,36.81864443697057
746,258.4269855365525
747,-41.185819488052076
748,18.66735772966439
749,4.677716637734989
750,253.18934029641085
751,18.55077968293449
752,27.038093514278117
753,13.780767504049194
754,21.440411943335207
755,18.48613590389739
756,20.6090422918583
757,20.210112732619024
758,259.9657139808822
759,55.14850346824696
760,32.97811102593403
761,-25.129947256102582
762,98.01957100013729
763,59.418411150869304
764,226.70533748876727
765,253.55693936233962
766,281.19243876797
767,61.291053077148376
768,44.060527439812006
769,44.27707222876941
770,239.22806913320403
771,211.23685160342885
772,-41.86611590902014
773,206.9721471747957
774,253.1773306809472
775,42.18306040113535
776,235.69634454596627
777,30.350733042510456
778,267.2235755375257
779,293.82754831270006
780,275.5960487065897
781,71.14001619373153
782,258.83539531308566
783,257.71875553593395
784,297.2165450002583
785,254.4164811133799
786,277.06916004368975
787,292.2844862674849
788,279.49823327169554
789,269.2646937280122
790,37.472625985409934
791,262.2424326314401
792,219.22770544142367
793,280.0390518992313
794,270.4296020113609
795,280.5172208260558
796,248.927016199757
797,269.3326295547548
798,265.0454567846561
799,249.6620185761573
800,272.59922659761753
801,53.22907508112422
802,270.3371823741293
803,278.35620717100494
804,257.8815917700018
805,240.66051514226984
806,66.65532045657827
807,301.00901288475507
808,270.5633268752315
809,283.56406583310473
810,269.04083376233785
811,280.92837978747923
812,301.4176725619583
813,253.75099969173408
814,282.1375736376982
815,250.0232850207278
816,259.02072299420684
817,278.9279543727798
818,247.43436856397196
819,279.5690892647964
820,296.74550857059046
821,269.1183753455751
822,280.3554659061145
823,245.3598829494517
824,292.92854623339997
825,29.63506211919423
826,278.87490478604246
827,252.43022048847544
828,264.66404634587946
829,256.50452172910263
830,55.66169954185574
831,260.35174949334487
832,243.20496631512555
833,292.44232183523377
834,267.2458746841569
835,272.1571213292209
836,260.1366969003692
837,262.39246707651284
838,252.821684444578
839,40.20373250960927
840,-7.673956036142542
841,14.349586923455007
842,-7.936714141860492
843,53.09298748653549
844,269.66777243040326
845,255.51980910632798
846,258.4013336886709
847,234.88170324787393
848,264.5871612520965
849,276.00900778169273
850,185.45143643247275
851,44.44335351763334
852,26.462998951050338
853,252.9718252491696
854,265.18704118108974
